pair_id,phenomenon,model,condition,gold_label,predicted_label,correct,score_yes,score_no,margin_yes_minus_no,s,s_eval,edit_type,split
role_000127,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.5,-23.5,-11.0,The caterer served which waiter the lobster had arrived.,The caterer served which waiter the lobster had been assigned.,swap_agent_patient_external,train
role_000127,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.0,-38.75,16.75,The caterer served which waiter the lobster had arrived.,The caterer served which waiter the lobster had arrived.,swap_agent_patient_external,train
role_000128,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.0,-21.625,-11.375,The caterer served which waiter the lobster had been assigned.,The caterer served which waiter the lobster had arrived.,swap_agent_patient_external,train
role_000128,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.375,-42.0,19.625,The caterer served which waiter the lobster had been assigned.,The caterer served which waiter the lobster had been assigned.,swap_agent_patient_external,train
role_000129,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-37.25,-25.0,-12.25,The editor decided which headline the reporter had written.,The editor decided which reporter the headline had suited.,swap_agent_patient_external,train
role_000129,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-52.25,26.5,The editor decided which headline the reporter had written.,The editor decided which headline the reporter had written.,swap_agent_patient_external,train
role_000130,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.25,-23.25,-10.0,The editor decided which reporter the headline had suited.,The editor decided which headline the reporter had written.,swap_agent_patient_external,train
role_000130,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.0,-49.5,24.5,The editor decided which reporter the headline had suited.,The editor decided which reporter the headline had suited.,swap_agent_patient_external,train
role_000131,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.75,-28.625,-6.125,The cashier counted which customer the robber had threatened.,The cashier counted which robber the customer had scared.,swap_agent_patient_external,train
role_000131,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.5,-50.5,25.0,The cashier counted which customer the robber had threatened.,The cashier counted which customer the robber had threatened.,swap_agent_patient_external,train
role_000132,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-35.25,-33.0,-2.25,The cashier counted which robber the customer had scared.,The cashier counted which customer the robber had threatened.,swap_agent_patient_external,dev
role_000132,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-51.25,25.5,The cashier counted which robber the customer had scared.,The cashier counted which robber the customer had scared.,swap_agent_patient_external,dev
role_000133,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.0,-20.5,-12.5,The teacher graded which student the principal had accused.,The teacher graded which student the principal had praised.,swap_agent_patient_external,test
role_000133,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.5,-49.0,24.5,The teacher graded which student the principal had accused.,The teacher graded which student the principal had accused.,swap_agent_patient_external,test
role_000134,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.75,-20.75,-13.0,The teacher graded which student the principal had praised.,The teacher graded which student the principal had accused.,swap_agent_patient_external,train
role_000134,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.0,-50.25,25.25,The teacher graded which student the principal had praised.,The teacher graded which student the principal had praised.,swap_agent_patient_external,train
role_000135,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.75,-25.75,-5.0,The mechanic fixed which car the driver had hit.,The mechanic fixed which driver the car had hit.,swap_agent_patient_external,train
role_000135,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-20.25,-38.25,18.0,The mechanic fixed which car the driver had hit.,The mechanic fixed which car the driver had hit.,swap_agent_patient_external,train
role_000136,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.25,-24.0,-10.25,The mechanic fixed which driver the car had hit.,The mechanic fixed which car the driver had hit.,swap_agent_patient_external,train
role_000136,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-20.75,-36.25,15.5,The mechanic fixed which driver the car had hit.,The mechanic fixed which driver the car had hit.,swap_agent_patient_external,train
role_000137,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-35.75,-23.125,-12.625,The customer saw which clown the birthday boy had hired.,The customer saw which birthday boy the clown had scared.,swap_agent_patient_external,train
role_000137,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-52.5,26.75,The customer saw which clown the birthday boy had hired.,The customer saw which clown the birthday boy had hired.,swap_agent_patient_external,train
role_000138,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.125,-20.25,-10.875,The customer saw which birthday boy the clown had scared.,The customer saw which clown the birthday boy had hired.,swap_agent_patient_external,train
role_000138,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.125,-50.25,25.125,The customer saw which birthday boy the clown had scared.,The customer saw which birthday boy the clown had scared.,swap_agent_patient_external,train
role_000139,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.0,-21.625,-12.375,The biologist studied which whale the researcher had eaten.,The biologist studied which researcher the whale had eaten.,swap_agent_patient_external,dev
role_000139,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.375,-40.75,19.375,The biologist studied which whale the researcher had eaten.,The biologist studied which whale the researcher had eaten.,swap_agent_patient_external,dev
role_000140,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.75,-20.875,-11.875,The biologist studied which researcher the whale had eaten.,The biologist studied which whale the researcher had eaten.,swap_agent_patient_external,dev
role_000140,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.5,-40.75,19.25,The biologist studied which researcher the whale had eaten.,The biologist studied which researcher the whale had eaten.,swap_agent_patient_external,dev
role_000141,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.75,-22.0,-10.75,The administrator chose which applicant the Tracy had interviewed.,The administrator chose which Tracy the applicant had interviewed.,swap_agent_patient_external,train
role_000141,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.25,-52.25,26.0,The administrator chose which applicant the Tracy had interviewed.,The administrator chose which applicant the Tracy had interviewed.,swap_agent_patient_external,train
role_000142,role_reversal,google/gemma-3-4b-it,counterfactual,no,yes,False,-25.0,-27.5,2.5,The administrator chose which Tracy the applicant had interviewed.,The administrator chose which applicant the Tracy had interviewed.,swap_agent_patient_external,train
role_000142,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.5,-47.75,23.25,The administrator chose which Tracy the applicant had interviewed.,The administrator chose which Tracy the applicant had interviewed.,swap_agent_patient_external,train
role_000143,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.0,-22.875,-9.125,The robber threatened which cashier the customer had counted.,The robber threatened which customer the cashier had counted.,swap_agent_patient_external,train
role_000143,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.75,-46.75,23.0,The robber threatened which cashier the customer had counted.,The robber threatened which cashier the customer had counted.,swap_agent_patient_external,train
role_000144,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.75,-22.625,-10.125,The robber threatened which customer the cashier had counted.,The robber threatened which cashier the customer had counted.,swap_agent_patient_external,train
role_000144,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.25,-45.75,22.5,The robber threatened which customer the cashier had counted.,The robber threatened which customer the cashier had counted.,swap_agent_patient_external,train
role_000145,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.625,-21.625,-10.0,The principal accused which student the teacher had graded.,The principal accused which teacher the student had graded.,swap_agent_patient_external,train
role_000145,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.25,-48.0,23.75,The principal accused which student the teacher had graded.,The principal accused which student the teacher had graded.,swap_agent_patient_external,train
role_000146,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.0,-21.75,-9.25,The principal accused which teacher the student had graded.,The principal accused which student the teacher had graded.,swap_agent_patient_external,train
role_000146,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.75,-48.75,24.0,The principal accused which teacher the student had graded.,The principal accused which teacher the student had graded.,swap_agent_patient_external,train
role_000147,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-29.5,-19.625,-9.875,The friend hired which clown the birthday boy had seen.,The friend hired which birthday boy the clown had seen.,swap_agent_patient_external,train
role_000147,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.875,-44.75,21.875,The friend hired which clown the birthday boy had seen.,The friend hired which clown the birthday boy had seen.,swap_agent_patient_external,train
role_000148,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.875,-20.375,-10.5,The friend hired which birthday boy the clown had seen.,The friend hired which clown the birthday boy had seen.,swap_agent_patient_external,train
role_000148,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.875,-47.5,23.625,The friend hired which birthday boy the clown had seen.,The friend hired which birthday boy the clown had seen.,swap_agent_patient_external,train
role_000149,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.25,-23.0,-10.25,The student graded which teacher the principal had accused.,The student graded which principal the teacher had accused.,swap_agent_patient_external,train
role_000149,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.75,-49.75,25.0,The student graded which teacher the principal had accused.,The student graded which teacher the principal had accused.,swap_agent_patient_external,train
role_000150,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.5,-24.5,-9.0,The student graded which principal the teacher had accused.,The student graded which teacher the principal had accused.,swap_agent_patient_external,train
role_000150,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.25,-49.25,24.0,The student graded which principal the teacher had accused.,The student graded which principal the teacher had accused.,swap_agent_patient_external,train
role_000151,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.25,-22.0,-9.25,The clown scared which birthday boy the customer had seen.,The clown scared which customer the birthday boy had seen.,swap_agent_patient_external,train
role_000151,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.0,-46.5,22.5,The clown scared which birthday boy the customer had seen.,The clown scared which birthday boy the customer had seen.,swap_agent_patient_external,train
role_000152,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.0,-21.75,-10.25,The clown scared which customer the birthday boy had seen.,The clown scared which birthday boy the customer had seen.,swap_agent_patient_external,test
role_000152,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.125,-44.25,21.125,The clown scared which customer the birthday boy had seen.,The clown scared which customer the birthday boy had seen.,swap_agent_patient_external,test
role_000153,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.125,-23.125,-8.0,The applicant interviewed which candidate the Tracy had chosen.,The applicant interviewed which Tracy the candidate had chosen.,swap_agent_patient_external,train
role_000153,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.375,-41.75,20.375,The applicant interviewed which candidate the Tracy had chosen.,The applicant interviewed which candidate the Tracy had chosen.,swap_agent_patient_external,train
role_000154,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-28.0,-25.5,-2.5,The applicant interviewed which Tracy the candidate had chosen.,The applicant interviewed which candidate the Tracy had chosen.,swap_agent_patient_external,test
role_000154,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-20.75,-38.0,17.25,The applicant interviewed which Tracy the candidate had chosen.,The applicant interviewed which Tracy the candidate had chosen.,swap_agent_patient_external,test
role_000155,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.0,-22.875,-10.125,The whale ate which biologist the researcher had learned.,The whale ate which researcher the biologist had studied.,swap_agent_patient_external,train
role_000155,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.875,-43.0,20.125,The whale ate which biologist the researcher had learned.,The whale ate which biologist the researcher had learned.,swap_agent_patient_external,train
role_000156,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.75,-23.75,-9.0,The whale ate which researcher the biologist had studied.,The whale ate which biologist the researcher had learned.,swap_agent_patient_external,train
role_000156,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.5,-39.5,18.0,The whale ate which researcher the biologist had studied.,The whale ate which researcher the biologist had studied.,swap_agent_patient_external,train
role_000157,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.25,-20.5,-10.75,The cashier counted which bills the robber had given.,The cashier counted which robber the bills had given.,swap_agent_patient_external,dev
role_000157,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.25,-53.0,26.75,The cashier counted which bills the robber had given.,The cashier counted which bills the robber had given.,swap_agent_patient_external,dev
role_000158,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.25,-24.0,-9.25,The cashier counted which robber the bills had given.,The cashier counted which bills the robber had given.,swap_agent_patient_external,train
role_000158,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.5,-51.25,25.75,The cashier counted which robber the bills had given.,The cashier counted which robber the bills had given.,swap_agent_patient_external,train
role_000159,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-35.75,-26.125,-9.625,The student graded which paper the teacher had written.,The student graded which teacher the paper had assigned.,swap_agent_patient_external,train
role_000159,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.0,-51.0,26.0,The student graded which paper the teacher had written.,The student graded which paper the teacher had written.,swap_agent_patient_external,train
role_000160,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.75,-24.625,-9.125,The student graded which teacher the paper had assigned.,The student graded which paper the teacher had written.,swap_agent_patient_external,train
role_000160,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-52.25,26.5,The student graded which teacher the paper had assigned.,The student graded which teacher the paper had assigned.,swap_agent_patient_external,train
role_000161,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.875,-22.125,-9.75,The researcher studied which whale the biologist had caught.,The researcher studied which biologist the whale had caught.,swap_agent_patient_external,train
role_000161,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.75,-49.0,24.25,The researcher studied which whale the biologist had caught.,The researcher studied which whale the biologist had caught.,swap_agent_patient_external,train
role_000162,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.0,-22.25,-9.75,The researcher studied which biologist the whale had caught.,The researcher studied which whale the biologist had caught.,swap_agent_patient_external,train
role_000162,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.125,-43.0,20.875,The researcher studied which biologist the whale had caught.,The researcher studied which biologist the whale had caught.,swap_agent_patient_external,train
role_000163,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.0,-21.25,-10.75,The customer counted which bills the cashier had given.,The customer counted which cashier the bills had given.,swap_agent_patient_external,train
role_000163,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-52.5,26.75,The customer counted which bills the cashier had given.,The customer counted which bills the cashier had given.,swap_agent_patient_external,train
role_000164,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.375,-28.875,-1.5,The customer counted which cashier the bills had given.,The customer counted which bills the cashier had given.,swap_agent_patient_external,train
role_000164,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.0,-52.75,26.75,The customer counted which cashier the bills had given.,The customer counted which cashier the bills had given.,swap_agent_patient_external,train
role_000165,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.0,-19.5,-13.5,The coach knew which player the fans had booed.,The coach knew which fans the player had impressed.,swap_agent_patient_external,test
role_000165,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.5,-54.75,28.25,The coach knew which player the fans had booed.,The coach knew which player the fans had booed.,swap_agent_patient_external,test
role_000166,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.0,-18.625,-11.375,The coach knew which fans the player had impressed.,The coach knew which player the fans had booed.,swap_agent_patient_external,test
role_000166,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-52.25,26.5,The coach knew which fans the player had impressed.,The coach knew which fans the player had impressed.,swap_agent_patient_external,test
role_000167,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.625,-23.0,-7.625,The applicant interviewed which administrator the Tracy had chosen.,The applicant interviewed which Tracy the administrator had chosen.,swap_agent_patient_external,train
role_000167,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.875,-41.25,19.375,The applicant interviewed which administrator the Tracy had chosen.,The applicant interviewed which administrator the Tracy had chosen.,swap_agent_patient_external,train
role_000168,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-29.5,-21.625,-7.875,The applicant interviewed which Tracy the administrator had chosen.,The applicant interviewed which administrator the Tracy had chosen.,swap_agent_patient_external,test
role_000168,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.25,-40.5,19.25,The applicant interviewed which Tracy the administrator had chosen.,The applicant interviewed which Tracy the administrator had chosen.,swap_agent_patient_external,test
role_000169,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.25,-21.75,-10.5,The teacher wrote which paper the student had graded.,The teacher wrote which student the paper had assigned.,swap_agent_patient_external,train
role_000169,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-51.75,26.0,The teacher wrote which paper the student had graded.,The teacher wrote which paper the student had graded.,swap_agent_patient_external,train
role_000170,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.625,-19.625,-11.0,The teacher wrote which student the paper had assigned.,The teacher wrote which paper the student had graded.,swap_agent_patient_external,train
role_000170,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.25,-46.75,23.5,The teacher wrote which student the paper had assigned.,The teacher wrote which student the paper had assigned.,swap_agent_patient_external,train
role_000171,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.25,-18.75,-13.5,The zookeeper guessed which animal the zookeeper had fed.,The zookeeper guessed which zookeeper the animal had hurt.,swap_agent_patient_external,train
role_000171,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.75,-48.5,23.75,The zookeeper guessed which animal the zookeeper had fed.,The zookeeper guessed which animal the zookeeper had fed.,swap_agent_patient_external,train
role_000172,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.5,-19.25,-13.25,The zookeeper guessed which zookeeper the animal had hurt.,The zookeeper guessed which animal the zookeeper had fed.,swap_agent_patient_external,train
role_000172,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.0,-49.75,24.75,The zookeeper guessed which zookeeper the animal had hurt.,The zookeeper guessed which zookeeper the animal had hurt.,swap_agent_patient_external,train
role_000173,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.5,-21.125,-11.375,The student wrote which book the teacher had taught.,The student wrote which teacher the book had taught.,swap_agent_patient_external,train
role_000173,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.75,-48.25,24.5,The student wrote which book the teacher had taught.,The student wrote which book the teacher had taught.,swap_agent_patient_external,train
role_000174,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.25,-21.875,-10.375,The student wrote which teacher the book had taught.,The student wrote which book the teacher had taught.,swap_agent_patient_external,train
role_000174,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.75,-44.75,22.0,The student wrote which teacher the book had taught.,The student wrote which teacher the book had taught.,swap_agent_patient_external,train
role_000175,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.75,-21.25,-9.5,The policeman arrested which thief the victim had caught.,The policeman arrested which victim the thief had robbed.,swap_agent_patient_external,train
role_000175,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.125,-43.75,21.625,The policeman arrested which thief the victim had caught.,The policeman arrested which thief the victim had caught.,swap_agent_patient_external,train
role_000176,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.125,-20.5,-9.625,The policeman arrested which victim the thief had robbed.,The policeman arrested which thief the victim had caught.,swap_agent_patient_external,train
role_000176,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-20.875,-39.75,18.875,The policeman arrested which victim the thief had robbed.,The policeman arrested which victim the thief had robbed.,swap_agent_patient_external,train
role_000177,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.375,-20.0,-11.375,The dentist treated which patient the assistant had cleaned.,The dentist treated which assistant the patient had neglected.,swap_agent_patient_external,train
role_000177,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-20.125,-36.5,16.375,The dentist treated which patient the assistant had cleaned.,The dentist treated which patient the assistant had cleaned.,swap_agent_patient_external,train
role_000178,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.625,-21.0,-9.625,The dentist treated which assistant the patient had neglected.,The dentist treated which patient the assistant had cleaned.,swap_agent_patient_external,train
role_000178,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.125,-38.5,17.375,The dentist treated which assistant the patient had neglected.,The dentist treated which assistant the patient had neglected.,swap_agent_patient_external,train
role_000179,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.125,-22.125,-9.0,The prisoner escaped which prison the warden had opened.,The prisoner escaped which warden the prison had closed.,swap_agent_patient_external,dev
role_000179,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.0,-41.75,19.75,The prisoner escaped which prison the warden had opened.,The prisoner escaped which prison the warden had opened.,swap_agent_patient_external,dev
role_000180,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.25,-25.375,-6.875,The prisoner escaped which warden the prison had closed.,The prisoner escaped which prison the warden had opened.,swap_agent_patient_external,train
role_000180,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.0,-36.5,15.5,The prisoner escaped which warden the prison had closed.,The prisoner escaped which warden the prison had closed.,swap_agent_patient_external,train
role_000181,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.5,-23.25,-9.25,The singer sang which song the conductor had conducted.,The singer sang which conductor the song had followed.,swap_agent_patient_external,dev
role_000181,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.875,-48.25,24.375,The singer sang which song the conductor had conducted.,The singer sang which song the conductor had conducted.,swap_agent_patient_external,dev
role_000182,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.0,-22.625,-10.375,The singer sang which conductor the song had followed.,The singer sang which song the conductor had conducted.,swap_agent_patient_external,test
role_000182,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.25,-37.5,15.25,The singer sang which conductor the song had followed.,The singer sang which conductor the song had followed.,swap_agent_patient_external,test
role_000183,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.25,-23.75,-9.5,The student wrote which book the librarian had recommended.,The student wrote which librarian the book had recommended.,swap_agent_patient_external,train
role_000183,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.25,-48.25,24.0,The student wrote which book the librarian had recommended.,The student wrote which book the librarian had recommended.,swap_agent_patient_external,train
role_000184,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.0,-23.75,-9.25,The student wrote which librarian the book had recommended.,The student wrote which book the librarian had recommended.,swap_agent_patient_external,train
role_000184,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.25,-49.75,24.5,The student wrote which librarian the book had recommended.,The student wrote which librarian the book had recommended.,swap_agent_patient_external,train
role_000185,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.5,-24.625,-5.875,The cat licked which canary the bird had caught.,The cat licked which bird the canary had caught.,swap_agent_patient_external,test
role_000185,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.75,-42.25,19.5,The cat licked which canary the bird had caught.,The cat licked which canary the bird had caught.,swap_agent_patient_external,test
role_000186,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.625,-23.375,-7.25,The cat licked which bird the canary had caught.,The cat licked which canary the bird had caught.,swap_agent_patient_external,dev
role_000186,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.625,-42.25,19.625,The cat licked which bird the canary had caught.,The cat licked which bird the canary had caught.,swap_agent_patient_external,dev
role_000187,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.5,-22.5,-11.0,The student wrote which paper the teacher had assigned.,The student wrote which teacher the paper had assigned.,swap_agent_patient_external,train
role_000187,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.0,-50.75,25.75,The student wrote which paper the teacher had assigned.,The student wrote which paper the teacher had assigned.,swap_agent_patient_external,train
role_000188,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.0,-24.0,-9.0,The student wrote which teacher the paper had assigned.,The student wrote which paper the teacher had assigned.,swap_agent_patient_external,train
role_000188,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.75,-47.5,23.75,The student wrote which teacher the paper had assigned.,The student wrote which teacher the paper had assigned.,swap_agent_patient_external,train
role_000189,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.25,-19.75,-13.5,The zookeeper mentioned which animal the girl had seen.,The zookeeper mentioned which girl the animal had eaten.,swap_agent_patient_external,train
role_000189,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.75,-54.0,27.25,The zookeeper mentioned which animal the girl had seen.,The zookeeper mentioned which animal the girl had seen.,swap_agent_patient_external,train
role_000190,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.125,-19.25,-11.875,The zookeeper mentioned which girl the animal had eaten.,The zookeeper mentioned which animal the girl had seen.,swap_agent_patient_external,train
role_000190,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-27.0,-54.25,27.25,The zookeeper mentioned which girl the animal had eaten.,The zookeeper mentioned which girl the animal had eaten.,swap_agent_patient_external,train
role_000191,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.75,-23.0,-9.75,The clown scared which birthday boy the friend had hired.,The clown scared which friend the birthday boy had invited.,swap_agent_patient_external,train
role_000191,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.0,-43.75,20.75,The clown scared which birthday boy the friend had hired.,The clown scared which birthday boy the friend had hired.,swap_agent_patient_external,train
role_000192,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.5,-21.875,-10.625,The clown scared which friend the birthday boy had invited.,The clown scared which birthday boy the friend had hired.,swap_agent_patient_external,train
role_000192,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.5,-42.25,19.75,The clown scared which friend the birthday boy had invited.,The clown scared which friend the birthday boy had invited.,swap_agent_patient_external,train
role_000193,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.75,-21.125,-9.625,The biologist caught which whale the researcher had studied.,The biologist caught which researcher the whale had studied.,swap_agent_patient_external,train
role_000193,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.375,-46.0,22.625,The biologist caught which whale the researcher had studied.,The biologist caught which whale the researcher had studied.,swap_agent_patient_external,train
role_000194,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.125,-21.75,-9.375,The biologist caught which researcher the whale had studied.,The biologist caught which whale the researcher had studied.,swap_agent_patient_external,test
role_000194,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.375,-40.5,19.125,The biologist caught which researcher the whale had studied.,The biologist caught which researcher the whale had studied.,swap_agent_patient_external,test
role_000195,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.5,-21.75,-10.75,The canary ate which cat the bird had caught.,The canary ate which bird the cat had caught.,swap_agent_patient_external,train
role_000195,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.875,-39.25,17.375,The canary ate which cat the bird had caught.,The canary ate which cat the bird had caught.,swap_agent_patient_external,train
